PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY,AGE
201569,Eric Gordon,Rockets,Guard,190,98.0,USA,1988-12-25,13,7,749,32.4,16.4,2.4,2.8,0.9,0.3,,18218818,"years=+33, months=+3, days=+30"
203924,Jerami Grant,Pistons,Forward,203,95.0,USA,1994-03-12,7,39,555,26.0,11.4,3.9,1.3,0.6,1.1,,20002500,"years=+28, months=+1, days=+12"
201980,Danny Green,76ers,Guard,198,98.0,USA,1987-06-22,12,46,819,25.3,8.7,3.4,1.6,1.0,0.8,2022-04-23,10000000,"years=+34, months=+10, days=+2"
203110,Draymond Green,Warriors,Forward,198,104.0,USA,1990-03-04,9,35,685,28.5,8.7,6.9,5.4,1.4,1.0,2022-04-24,24026712,"years=+32, months=+1, days=+20"
203210,JaMychal Green,Nuggets,Forward,203,103.0,USA,1990-06-21,7,,487,20.8,7.9,5.7,0.9,0.6,0.4,2022-04-24,8200000,"years=+31, months=+10, days=+3"
1630224,Jalen Green,Rockets,Guard,193,84.0,USA,2002-02-09,0,2,67,31.9,17.3,3.4,2.6,0.7,0.3,,8992080,"years=+20, months=+2, days=+15"
1629750,Javonte Green,Bulls,Guard,196,93.0,USA,1993-07-23,2,,154,16.0,5.0,2.9,0.7,0.8,0.3,2022-04-24,1669178,"years=+28, months=+9, days=+1"
201145,Jeff Green,Nuggets,Forward,203,107.0,USA,1986-08-28,13,5,1051,29.0,12.6,4.3,1.5,0.7,0.5,2022-04-24,4500000,"years=+35, months=+7, days=+27"
1630182,Josh Green,Mavericks,Guard,196,91.0,Australia,2000-11-16,1,18,106,14.0,4.0,2.3,1.0,0.6,0.2,2022-04-23,2957520,"years=+21, months=+5, days=+8"
201933,Blake Griffin,Nets,Forward,206,113.0,USA,1989-03-16,11,1,724,32.9,19.8,8.2,4.1,0.8,0.5,2022-04-23,32405817,"years=+33, months=+1, days=+8"
1629656,Quentin Grimes,Knicks,Guard,193,95.0,USA,2000-05-08,0,25,46,17.1,6.0,2.0,1.0,0.7,0.2,,2168640,"years=+21, months=+11, days=+16"
1629060,Rui Hachimura,Wizards,Forward,203,104.0,Japan,1998-02-08,2,9,147,28.5,13.0,5.2,1.5,0.7,0.2,,4916160,"years=+24, months=+2, days=+16"
1630169,Tyrese Haliburton,Pacers,Guard,196,84.0,USA,2000-02-29,1,12,135,32.9,14.3,3.6,6.9,1.6,0.6,,4023600,"years=+22, months=+1, days=+26"
201935,James Harden,76ers,Guard,196,100.0,USA,1989-08-26,12,3,942,34.6,24.9,5.6,6.8,1.5,0.5,2022-04-23,44310840,"years=+32, months=+7, days=+29"
1629607,Jared Harper,Pelicans,Guard,178,79.0,USA,1997-09-14,2,,16,4.2,2.6,0.3,0.9,0.3,0.1,2022-04-24,85081,"years=+24, months=+7, days=+10"
1626149,Montrezl Harrell,Hornets,Forward,201,109.0,USA,1994-01-26,6,32,458,21.5,12.9,5.3,1.4,0.6,0.8,,9720900,"years=+28, months=+2, days=+29"
203914,Gary Harris,Magic,Guard,193,95.0,USA,1994-09-14,7,19,468,28.8,11.8,2.5,2.1,1.2,0.2,,20932143,"years=+27, months=+7, days=+10"
203925,Joe Harris,Nets,Guard,198,100.0,USA,1991-09-06,7,33,414,25.6,11.1,3.2,1.6,0.5,0.2,2022-04-23,17357143,"years=+30, months=+7, days=+18"
202699,Tobias Harris,76ers,Forward,201,103.0,USA,1992-07-15,10,19,753,31.4,16.4,6.2,2.3,0.7,0.5,2022-04-23,35995950,"years=+29, months=+9, days=+9"
1628404,Josh Hart,Trail Blazers,Guard,196,98.0,USA,1995-03-06,4,30,296,27.3,9.9,5.7,2.1,0.9,0.4,,12000000,"years=+27, months=+1, days=+18"
1628392,Isaiah Hartenstein,Clippers,Center,213,113.0,Germany,1998-05-05,3,43,165,13.7,5.8,3.9,1.5,0.5,0.8,,1729217,"years=+23, months=+11, days=+19"
2617,Udonis Haslem,Heat,Forward,203,107.0,USA,1980-06-09,18,,872,24.8,7.5,6.6,0.8,0.5,0.3,2022-04-24,2641691,"years=+41, months=+10, days=+15"
1630573,Sam Hauser,Celtics,Forward,201,98.0,USA,1997-12-08,0,,26,6.1,2.5,1.1,0.4,0.0,0.1,2022-04-23,619498,"years=+24, months=+4, days=+16"
1629637,Jaxson Hayes,Pelicans,Center,211,100.0,USA,2000-05-23,2,8,194,17.7,8.1,4.3,0.7,0.4,0.8,2022-04-24,5348280,"years=+21, months=+11, days=+1"
1630165,Killian Hayes,Pistons,Guard,196,88.0,France,2001-07-27,1,7,92,25.2,6.8,3.0,4.5,1.1,0.5,,5572680,"years=+20, months=+8, days=+28"
202330,Gordon Hayward,Hornets,Forward,201,102.0,USA,1990-03-23,11,9,734,31.1,15.6,4.5,3.5,1.0,0.4,,29925000,"years=+32, months=+1, days=+1"
1626195,Willy Hernangomez,Pelicans,Center,211,113.0,Spain,1994-05-27,5,35,306,15.3,7.4,5.9,1.1,0.4,0.4,2022-04-24,2327220,"years=+27, months=+10, days=+28"
1629639,Tyler Herro,Heat,Guard,196,88.0,USA,2000-01-20,2,13,175,30.3,16.7,4.7,3.2,0.6,0.2,2022-04-24,4004280,"years=+22, months=+3, days=+4"
1627741,Buddy Hield,Pacers,Guard,193,100.0,Bahamas,1992-12-17,5,6,468,29.2,15.9,4.3,2.5,0.8,0.3,,23073234,"years=+29, months=+4, days=+7"
1629312,Haywood Highsmith,Heat,Forward,193,100.0,USA,1996-12-09,1,,24,8.5,2.2,1.3,0.3,0.1,0.1,2022-04-24,547701,"years=+25, months=+4, days=+15"
201588,George Hill,Bucks,Guard,193,85.0,USA,1986-05-04,13,26,869,27.2,10.7,3.0,3.1,0.9,0.3,2022-04-24,5275491,"years=+35, months=+11, days=+20"
1630792,Malcolm Hill,Bulls,Forward,198,100.0,USA,1995-10-26,0,,19,11.2,3.8,1.8,0.4,0.4,0.2,2022-04-24,324373,"years=+26, months=+5, days=+29"
1630207,Nate Hinton,Pacers,Guard,196,95.0,USA,1999-06-08,1,,23,4.2,1.8,0.4,0.3,0.3,0.1,,96213,"years=+22, months=+10, days=+16"
1628988,Aaron Holiday,Suns,Guard,183,84.0,USA,1996-09-30,3,23,245,18.2,7.3,1.8,2.4,0.7,0.2,2022-04-24,3980551,"years=+25, months=+6, days=+25"
201950,Jrue Holiday,Bucks,Guard,190,93.0,USA,1990-06-12,12,17,839,33.2,16.2,4.0,6.4,1.5,0.5,2022-04-24,32431333,"years=+31, months=+10, days=+12"
203200,Justin Holiday,Kings,Forward,198,82.0,USA,1989-04-05,8,,576,24.6,8.7,3.0,1.5,1.0,0.4,,6006420,"years=+33, days=+19"
1626158,Richaun Holmes,Kings,Forward,208,107.0,USA,1993-10-15,6,37,376,21.1,9.6,5.8,1.1,0.6,1.1,,10384500,"years=+28, months=+6, days=+9"
203918,Rodney Hood,Clippers,Guard,203,94.0,USA,1992-10-20,7,23,448,24.5,10.4,2.6,1.6,0.7,0.2,,2239544,"years=+29, months=+6, days=+4"
201143,Al Horford,Celtics,Center,206,109.0,Dominican Republic,1986-06-03,14,3,950,32.2,13.7,8.2,3.3,0.8,1.2,2022-04-23,27000000,"years=+35, months=+10, days=+21"
1629659,Talen Horton-Tucker,Lakers,Guard,193,106.0,USA,2000-11-25,2,46,131,22.1,9.3,2.8,2.6,1.0,0.4,,9500000,"years=+21, months=+4, days=+30"
2730,Dwight Howard,Lakers,Center,208,120.0,USA,1985-12-08,17,1,1242,31.8,15.7,11.8,1.3,0.9,1.8,,2641691,"years=+36, months=+4, days=+16"
1630210,Markus Howard,Nuggets,Guard,178,79.0,USA,1999-03-03,1,,68,5.6,3.4,0.5,0.4,0.2,0.0,2022-04-24,462629,"years=+23, months=+1, days=+21"
1628989,Kevin Huerter,Hawks,Guard,201,90.0,USA,1998-08-27,3,19,274,29.6,11.4,3.5,3.2,0.9,0.4,2022-04-24,4253357,"years=+23, months=+7, days=+28"
1630190,Elijah Hughes,Trail Blazers,Guard,196,98.0,USA,1998-03-10,1,39,54,9.2,2.9,1.2,0.5,0.3,0.2,,1517981,"years=+24, months=+1, days=+14"
1630624,Feron Hunt,Knicks,Forward,203,88.0,USA,1999-07-05,0,,2,4.0,0.0,0.5,0.5,0.5,0.0,,116987,"years=+22, months=+9, days=+19"
1629631,De'Andre Hunter,Hawks,Forward,203,100.0,USA,1997-12-02,2,4,139,30.7,13.2,4.1,1.6,0.7,0.4,2022-04-24,7775400,"years=+24, months=+4, days=+22"
1630538,Bones Hyland,Nuggets,Guard,188,77.0,USA,2000-09-14,0,26,69,19.0,10.1,2.7,2.8,0.6,0.3,2022-04-24,2096880,"years=+21, months=+7, days=+10"
201586,Serge Ibaka,Bucks,Forward,208,107.0,Republic of the Congo,1989-09-18,12,24,903,27.6,12.1,7.2,0.8,0.4,1.9,2022-04-24,9720900,"years=+32, months=+7, days=+6"
2738,Andre Iguodala,Warriors,Guard,198,98.0,USA,1984-01-28,17,9,1223,32.2,11.4,4.9,4.2,1.4,0.5,2022-04-24,2641691,"years=+38, months=+2, days=+27"
204060,Joe Ingles,Trail Blazers,Forward,203,100.0,Australia,1987-10-02,7,,590,25.7,8.6,3.2,3.8,0.9,0.2,,13036364,"years=+34, months=+6, days=+22"
1627742,Brandon Ingram,Pelicans,Forward,203,86.0,USA,1997-09-02,5,2,368,32.8,18.5,5.2,3.8,0.7,0.6,2022-04-24,29467800,"years=+24, months=+7, days=+22"
202681,Kyrie Irving,Nets,Guard,188,88.0,Australia,1992-03-23,10,1,611,34.0,23.1,3.8,5.7,1.3,0.4,2022-04-23,35328700,"years=+30, months=+1, days=+1"
1628371,Jonathan Isaac,Magic,Forward,208,104.0,USA,1997-10-03,3,6,136,25.8,9.3,5.4,1.1,1.1,1.5,,17400000,"years=+24, months=+6, days=+21"
1628402,Frank Jackson,Pistons,Guard,190,93.0,USA,1998-05-04,3,31,213,18.2,8.5,1.8,1.0,0.4,0.1,,3000000,"years=+23, months=+11, days=+20"
1630543,Isaiah Jackson,Pacers,Forward,208,93.0,USA,2002-01-10,0,22,36,15.0,8.3,4.1,0.3,0.7,1.4,,2451240,"years=+20, months=+3, days=+14"
1628367,Josh Jackson,Kings,Guard,203,94.0,USA,1997-02-10,4,4,291,23.1,11.3,4.0,1.8,0.9,0.6,,5005350,"years=+25, months=+2, days=+14"
202704,Reggie Jackson,Clippers,Guard,188,94.0,USA,1990-04-16,10,24,703,25.6,13.1,3.0,4.3,0.7,0.1,,10384500,"years=+32, days=+8"
2544,LeBron James,Lakers,Forward,206,113.0,USA,1984-12-30,18,1,1366,38.2,27.1,7.5,7.4,1.6,0.8,,41180544,"years=+37, months=+3, days=+25"
1629660,Ty Jerome,Thunder,Guard,196,88.0,USA,1997-07-08,2,24,112,17.1,7.1,1.9,2.4,0.6,0.1,,2412840,"years=+24, months=+9, days=+16"
1630198,Isaiah Joe,76ers,Guard,193,75.0,USA,1999-07-02,1,49,96,10.3,3.7,1.0,0.6,0.3,0.1,2022-04-23,1517981,"years=+22, months=+9, days=+22"
1629661,Cameron Johnson,Suns,Forward,203,95.0,USA,1996-03-03,2,11,183,24.2,10.4,3.6,1.4,0.7,0.3,2022-04-24,4437000,"years=+26, months=+1, days=+21"
1630525,David Johnson,Raptors,Guard,193,92.0,USA,2001-02-26,0,47,2,1.0,0.0,0.0,0.0,0.0,0.0,2022-04-23,462629,"years=+21, months=+1, days=+29"
1630552,Jalen Johnson,Hawks,Forward,203,99.0,USA,2001-12-18,0,20,22,5.5,2.4,1.2,0.1,0.1,0.1,2022-04-24,2659680,"years=+20, months=+4, days=+6"
1629640,Keldon Johnson,Spurs,Forward,198,100.0,USA,1999-10-11,2,29,161,28.9,14.4,5.8,1.8,0.7,0.2,,2145720,"years=+22, months=+6, days=+13"
1630553,Keon Johnson,Trail Blazers,Guard,193,84.0,USA,2002-03-10,0,21,37,18.8,7.2,2.2,2.1,0.8,0.3,,2553240,"years=+20, months=+1, days=+14"
1626169,Stanley Johnson,Lakers,Forward,198,110.0,USA,1996-05-29,6,8,419,20.1,6.3,3.1,1.5,0.9,0.2,,1368998,"years=+25, months=+10, days=+26"
203999,Nikola Jokic,Nuggets,Center,211,129.0,Serbia,1995-02-19,6,41,527,30.4,19.7,10.4,6.2,1.2,0.7,2022-04-24,31579390,"years=+27, months=+2, days=+5"
1627745,Damian Jones,Kings,Center,211,111.0,USA,1995-06-30,5,30,199,15.2,5.6,3.4,0.8,0.4,0.7,,1977011,"years=+26, months=+9, days=+25"
1630539,Kai Jones,Hornets,Center,208,100.0,Bahamas,2001-01-19,0,19,21,3.0,1.0,0.5,0.2,0.0,0.1,,2770560,"years=+21, months=+3, days=+5"
1630222,Mason Jones,Lakers,Guard,193,91.0,USA,1998-07-21,1,,36,10.7,5.4,1.8,1.3,0.3,0.0,,295125,"years=+23, months=+9, days=+3"
1630200,Tre Jones,Spurs,Guard,185,84.0,USA,2000-01-08,1,41,106,13.4,4.8,1.7,2.6,0.5,0.1,,1517981,"years=+22, months=+3, days=+16"
1626145,Tyus Jones,Grizzlies,Guard,183,89.0,USA,1996-05-10,6,24,455,18.4,6.2,1.8,3.7,1.0,0.1,2022-04-23,8376286,"years=+25, months=+11, days=+14"
201599,DeAndre Jordan,76ers,Center,211,120.0,USA,1988-07-21,13,35,980,26.7,9.1,10.3,1.0,0.5,1.5,2022-04-23,11109327,"years=+33, months=+9, days=+3"
202709,Cory Joseph,Pistons,Guard,190,91.0,Canada,1991-08-20,10,29,728,22.2,7.1,2.6,3.0,0.8,0.2,,7310000,"years=+30, months=+8, days=+4"
1628379,Luke Kennard,Clippers,Guard,196,93.0,USA,1996-06-24,4,12,297,23.5,10.0,2.9,2.0,0.5,0.1,,12727273,"years=+25, months=+10"
1630296,Braxton Key,Pistons,Forward,203,102.0,USA,1997-02-14,0,,11,17.9,7.2,4.5,1.0,0.9,1.0,,127622,"years=+25, months=+2, days=+10"
1630557,Corey Kispert,Wizards,Forward,198,102.0,USA,1999-03-03,0,15,77,23.4,8.2,2.7,1.1,0.5,0.3,,3383640,"years=+23, months=+1, days=+21"
1628467,Maxi Kleber,Mavericks,Forward,208,109.0,Germany,1992-01-29,4,,326,22.7,7.1,4.8,1.1,0.4,0.9,2022-04-23,8825000,"years=+30, months=+2, days=+26"
1630233,Nathan Knight,Timberwolves,Forward,208,115.0,USA,1997-09-20,1,,70,7.8,3.7,2.2,0.4,0.2,0.3,2022-04-23,462629,"years=+24, months=+7, days=+4"
1629723,John Konchar,Grizzlies,Guard,196,95.0,USA,1996-03-22,2,,134,15.3,4.4,3.8,1.3,0.6,0.3,2022-04-23,2200000,"years=+26, months=+1, days=+2"
1627788,Furkan Korkmaz,76ers,Guard,201,92.0,Turkey,1997-07-24,4,26,256,18.7,7.9,2.2,1.3,0.6,0.1,2022-04-23,4629630,"years=+24, months=+9"
1628436,Luke Kornet,Celtics,Center,218,113.0,USA,1995-07-15,4,,148,14.3,5.5,2.6,1.0,0.3,0.8,2022-04-23,812364,"years=+26, months=+9, days=+9"
1630249,Vit Krejci,Thunder,Guard,203,88.0,Czech Republic,2000-06-19,0,37,30,23.0,6.2,3.4,1.9,0.6,0.3,,925258,"years=+21, months=+10, days=+5"
1629083,Arnoldas Kulboka,Hornets,Forward,208,95.0,Lithuania,1998-01-04,0,55,2,2.5,0.0,0.0,0.0,0.0,0.0,,462629,"years=+24, months=+3, days=+20"
1630228,Jonathan Kuminga,Warriors,Forward,201,102.0,DRC,2002-10-06,0,7,70,16.9,9.3,3.3,0.9,0.4,0.3,2022-04-24,5466360,"years=+19, months=+6, days=+18"
1628398,Kyle Kuzma,Wizards,Forward,206,100.0,USA,1995-07-24,4,27,342,30.4,15.6,6.2,2.2,0.6,0.5,,13000000,"years=+26, months=+9"
203897,Zach LaVine,Bulls,Guard,196,91.0,USA,1995-03-10,7,13,478,31.8,19.8,3.9,3.9,0.9,0.3,2022-04-24,19500000,"years=+27, months=+1, days=+14"
1630237,Anthony Lamb,Rockets,Forward,198,103.0,USA,1998-01-20,1,,26,16.3,5.1,2.7,1.0,0.2,0.2,,136095,"years=+24, months=+3, days=+4"
203087,Jeremy Lamb,Kings,Guard,196,82.0,USA,1992-05-30,9,12,573,20.8,10.1,3.6,1.6,0.7,0.4,,10500000,"years=+29, months=+10, days=+25"
1629111,Jock Landale,Spurs,Center,211,116.0,Australia,1995-10-25,0,,54,10.9,4.9,2.6,0.8,0.2,0.3,,925258,"years=+26, months=+5, days=+30"
1629641,Romeo Langford,Spurs,Guard,196,98.0,USA,1999-10-25,2,14,98,14.5,3.6,1.9,0.5,0.4,0.3,,3804360,"years=+22, months=+5, days=+30"
1627774,Jake Layman,Timberwolves,Forward,203,95.0,USA,1994-03-07,5,47,243,12.8,4.8,1.7,0.5,0.4,0.3,2022-04-23,3940184,"years=+28, months=+1, days=+17"
1627747,Caris LeVert,Cavaliers,Guard,198,93.0,USA,1994-08-25,5,20,318,27.5,14.6,3.8,4.0,1.1,0.3,,17500000,"years=+27, months=+7, days=+30"
1627814,Damion Lee,Warriors,Guard,196,95.0,USA,1992-10-21,4,,216,21.0,8.2,3.5,1.4,0.7,0.1,2022-04-24,1910860,"years=+29, months=+6, days=+3"
1630240,Saben Lee,Pistons,Guard,188,83.0,USA,1999-06-23,1,38,85,16.3,5.6,2.2,3.3,0.8,0.3,,1489065,"years=+22, months=+10, days=+1"
203458,Alex Len,Kings,Center,213,113.0,Ukraine,1993-06-16,8,5,570,18.9,7.7,5.9,0.9,0.4,1.0,,3732000,"years=+28, months=+10, days=+8"
202695,Kawhi Leonard,Clippers,Forward,201,102.0,USA,1991-06-29,10,15,576,31.3,19.2,6.4,2.9,1.8,0.6,,39344900,"years=+30, months=+9, days=+26"
1630575,Scottie Lewis,Hornets,Guard,196,84.0,USA,2000-03-12,0,56,2,3.5,0.5,0.0,0.5,0.5,0.0,,462629,"years=+22, months=+1, days=+12"
203081,Damian Lillard,Trail Blazers,Guard,188,88.0,USA,1990-07-15,9,6,711,36.3,24.6,4.2,6.6,1.0,0.3,,39344900,"years=+31, months=+9, days=+9"
1629642,Nassir Little,Trail Blazers,Forward,196,100.0,USA,2000-02-11,2,25,138,16.7,5.8,3.4,0.7,0.3,0.5,,2316240,"years=+22, months=+2, days=+13"
1630587,Isaiah Livers,Pistons,Forward,198,105.0,USA,1998-07-28,0,42,19,20.2,6.4,3.0,1.1,0.7,0.4,,1057260,"years=+23, months=+8, days=+27"
1626172,Kevon Looney,Warriors,Forward,206,101.0,USA,1996-02-06,6,30,367,16.4,4.7,4.8,1.4,0.5,0.6,2022-04-24,5178572,"years=+26, months=+2, days=+18"
201572,Brook Lopez,Bucks,Center,213,128.0,USA,1988-04-01,13,10,868,30.2,16.4,6.2,1.4,0.6,1.8,2022-04-24,13302325,"years=+34, days=+23"
201577,Robin Lopez,Magic,Center,213,127.0,USA,1988-04-01,13,15,939,21.9,8.7,4.9,0.8,0.2,1.1,,5000000,"years=+34, days=+23"
1629712,Didi Louzada,Trail Blazers,Guard,196,85.0,Brazil,1999-07-02,1,35,12,15.5,3.6,1.7,0.7,0.3,0.2,,1786878,"years=+22, months=+9, days=+22"
201567,Kevin Love,Cavaliers,Forward,203,114.0,USA,1988-09-07,13,5,812,30.9,17.6,10.7,2.4,0.7,0.4,,31258256,"years=+33, months=+7, days=+17"
200768,Kyle Lowry,Heat,Guard,183,89.0,USA,1986-03-25,15,24,1023,31.9,14.8,4.4,6.3,1.3,0.3,2022-04-24,26984128,"years=+36, days=+30"
1630994,Gabriel Lundberg,Suns,Guard,193,92.0,Denmark,1994-12-04,0,,4,11.0,3.3,1.8,2.8,0.8,0.0,2022-04-24,79764,"years=+27, months=+4, days=+20"
1626168,Trey Lyles,Kings,Forward,206,106.0,Canada,1995-11-05,6,12,449,18.3,7.8,4.3,1.1,0.4,0.3,,2500000,"years=+26, months=+5, days=+19"
1630177,Theo Maledon,Thunder,Guard,193,79.0,France,2001-06-12,1,34,116,23.2,8.8,2.9,2.9,0.8,0.2,,2000000,"years=+20, months=+10, days=+12"
1630572,Sandro Mamukelashvili,Bucks,Forward,206,109.0,Georgia,1999-05-23,0,54,41,9.9,3.8,2.0,0.5,0.2,0.2,2022-04-24,462629,"years=+22, months=+11, days=+1"
1629611,Terance Mann,Clippers,Guard,196,98.0,USA,1996-10-18,2,48,189,20.9,7.6,3.8,1.9,0.5,0.2,,1782621,"years=+25, months=+6, days=+6"
1630544,Tre Mann,Thunder,Guard,190,81.0,USA,2001-02-03,0,18,60,22.8,10.4,2.9,1.5,0.8,0.2,,2901240,"years=+21, months=+2, days=+21"
1626246,Boban Marjanovic,Mavericks,Center,221,132.0,Serbia,1988-08-15,6,,286,9.2,5.9,3.8,0.5,0.2,0.3,2022-04-23,3500000,"years=+33, months=+8, days=+9"
1628374,Lauri Markkanen,Cavaliers,Forward,211,109.0,Finland,1997-05-22,4,7,282,29.7,15.4,6.8,1.3,0.7,0.5,,15690909,"years=+24, months=+11, days=+2"
1630230,Naji Marshall,Pelicans,Forward,201,100.0,USA,1998-01-24,1,,87,16.5,6.4,3.3,1.7,0.7,0.2,2022-04-24,1517981,"years=+24, months=+3"
1628997,Caleb Martin,Heat,Forward,196,93.0,USA,1995-09-28,2,,131,19.1,7.1,3.1,1.2,0.8,0.4,2022-04-24,844011,"years=+26, months=+6, days=+27"
1628998,Cody Martin,Hornets,Forward,198,93.0,USA,1995-09-28,2,36,171,21.2,5.8,3.5,2.1,1.0,0.3,,1782621,"years=+26, months=+6, days=+27"
1629726,Garrison Mathews,Rockets,Guard,196,98.0,USA,1996-10-24,2,,147,20.3,7.5,2.0,0.7,0.6,0.2,,2000000,"years=+25, months=+6"
202083,Wesley Matthews,Bucks,Guard,193,100.0,USA,1986-10-14,12,,898,30.5,12.2,2.9,2.0,1.0,0.2,2022-04-24,1958495,"years=+35, months=+6, days=+10"
1630178,Tyrese Maxey,76ers,Guard,188,91.0,USA,2000-11-04,1,21,136,26.4,13.2,2.5,3.2,0.6,0.3,2022-04-23,2602920,"years=+21, months=+5, days=+20"
1630219,Skylar Mays,Hawks,Guard,193,93.0,USA,1997-09-05,1,50,61,8.0,3.3,1.0,0.8,0.3,0.0,2022-04-24,510907,"years=+24, months=+7, days=+19"
1630540,Miles McBride,Knicks,Guard,185,88.0,USA,2000-09-08,0,36,40,9.3,2.2,1.1,1.0,0.4,0.0,,925258,"years=+21, months=+7, days=+16"
1630644,Mac McClung,Lakers,Guard,188,84.0,USA,1999-01-06,0,,2,12.0,4.0,1.5,0.5,0.5,0.5,,111670,"years=+23, months=+3, days=+18"
203468,CJ McCollum,Pelicans,Guard,190,86.0,USA,1991-09-19,8,10,590,31.6,19.2,3.5,3.5,0.9,0.4,2022-04-24,30864198,"years=+30, months=+7, days=+5"
1630183,Jaden McDaniels,Timberwolves,Forward,206,84.0,USA,2000-09-29,1,28,133,24.9,8.1,3.9,1.1,0.7,0.9,2022-04-23,2063280,"years=+21, months=+6, days=+26"
1629667,Jalen McDaniels,Hornets,Forward,206,93.0,USA,1998-01-31,2,52,118,17.7,6.6,3.4,1.1,0.5,0.4,,1782621,"years=+24, months=+2, days=+24"
203926,Doug McDermott,Spurs,Forward,201,102.0,USA,1992-01-03,7,11,527,20.9,9.2,2.3,0.9,0.2,0.1,,13750000,"years=+30, months=+3, days=+21"
201580,JaVale McGee,Suns,Center,213,122.0,USA,1988-01-19,13,18,821,17.0,8.0,5.3,0.4,0.4,1.5,2022-04-24,5000000,"years=+34, months=+3, days=+5"
203585,Rodney McGruder,Pistons,Guard,193,93.0,USA,1991-07-29,5,,285,19.8,5.8,2.8,1.2,0.5,0.2,,1939350,"years=+30, months=+8, days=+26"
1629162,Jordan McLaughlin,Timberwolves,Guard,180,84.0,USA,1996-04-09,2,,143,17.0,5.0,1.8,3.5,1.0,0.1,2022-04-23,2000000,"years=+26, days=+15"
203463,Ben McLemore,Trail Blazers,Guard,190,88.0,USA,1993-02-11,8,7,556,22.5,9.0,2.3,1.0,0.6,0.2,,2389641,"years=+29, months=+2, days=+13"
1629001,De'Anthony Melton,Grizzlies,Guard,188,91.0,USA,1998-05-28,3,46,235,20.7,8.4,3.6,2.8,1.3,0.5,2022-04-23,8805976,"years=+23, months=+10, days=+27"
1629002,Chimezie Metu,Kings,Forward,206,102.0,USA,1997-03-22,3,49,143,14.1,6.1,3.6,0.8,0.5,0.4,,1762796,"years=+25, months=+1, days=+2"
203114,Khris Middleton,Bucks,Forward,201,101.0,USA,1991-08-12,9,39,651,31.8,17.1,4.9,3.8,1.2,0.2,2022-04-24,35500000,"years=+30, months=+8, days=+12"
200794,Paul Millsap,76ers,Forward,201,117.0,USA,1985-02-10,15,47,1085,28.1,13.4,7.1,2.2,1.2,1.0,2022-04-23,2641691,"years=+37, months=+2, days=+14"
1629003,Shake Milton,76ers,Guard,196,93.0,USA,1996-09-26,3,54,178,20.9,9.7,2.3,2.6,0.5,0.3,2022-04-23,1846738,"years=+25, months=+6, days=+29"
1630558,Davion Mitchell,Kings,Guard,183,92.0,USA,1998-09-05,0,9,75,27.7,11.5,2.2,4.2,0.7,0.3,,4603200,"years=+23, months=+7, days=+19"
1628378,Donovan Mitchell,Jazz,Guard,185,98.0,USA,1996-09-07,4,13,345,33.7,23.9,4.2,4.5,1.3,0.3,2022-04-23,28103500,"years=+25, months=+7, days=+17"
1630596,Evan Mobley,Cavaliers,Center,211,98.0,USA,2001-06-18,0,3,69,33.8,15.0,8.3,2.5,0.8,1.7,,8075160,"years=+20, months=+10, days=+6"
1628370,Malik Monk,Lakers,Guard,190,91.0,USA,1998-02-04,4,11,309,20.4,10.3,2.3,2.0,0.5,0.2,,1789256,"years=+24, months=+2, days=+20"
202328,Greg Monroe,Timberwolves,Forward,208,113.0,USA,1990-06-04,9,7,646,27.4,13.0,8.2,2.1,1.1,0.6,2022-04-23,612805,"years=+31, months=+10, days=+20"
1630541,Moses Moody,Warriors,Guard,196,96.0,USA,2002-05-31,0,14,52,11.7,4.4,1.5,0.4,0.1,0.2,2022-04-24,3562200,"years=+19, months=+10, days=+24"
1629875,Xavier Moon,Clippers,Guard,188,75.0,USA,1995-01-02,0,,10,13.7,5.8,1.4,2.4,0.7,0.3,,202069,"years=+27, months=+3, days=+22"
1629630,Ja Morant,Grizzlies,Guard,190,79.0,USA,1999-08-10,2,2,187,32.2,21.2,4.5,7.1,1.0,0.3,2022-04-23,9603360,"years=+22, months=+8, days=+14"
1629752,Juwan Morgan,Celtics,Forward,201,105.0,USA,1997-04-17,2,,52,6.0,1.5,1.2,0.3,0.1,0.1,2022-04-23,211046,"years=+25, days=+7"
202693,Markieff Morris,Heat,Forward,206,111.0,USA,1989-09-02,10,13,715,24.8,10.9,5.2,1.6,0.8,0.5,2022-04-24,2641691,"years=+32, months=+7, days=+22"
1628420,Monte Morris,Nuggets,Guard,188,83.0,USA,1995-06-27,4,51,280,25.2,10.5,2.3,3.7,0.8,0.2,2022-04-24,8449074,"years=+26, months=+9, days=+28"
1628539,Mychal Mulder,Heat,Guard,190,88.0,Canada,1994-06-12,2,,84,14.4,5.8,1.3,0.5,0.2,0.2,2022-04-24,257902,"years=+27, months=+10, days=+12"
1627749,Dejounte Murray,Spurs,Guard,193,82.0,USA,1996-09-19,4,29,320,25.8,12.5,6.0,4.8,1.4,0.3,,15428880,"years=+25, months=+7, days=+5"
1627750,Jamal Murray,Nuggets,Guard,190,98.0,Canada,1997-02-23,5,7,345,30.1,16.3,3.6,3.8,1.0,0.3,2022-04-24,29467800,"years=+25, months=+2, days=+1"
